timestamp,symbol,open,high,low,close,volume,price,source
1748887426,BTC,104365.45418296989,104365.45418296989,104365.45418296989,104365.45418296989,25234495499.41366,104365.45418296989,CoinGecko-Python
1748891008,BTC,104423.20005405525,104423.20005405525,104423.20005405525,104423.20005405525,25196551881.747482,104423.20005405525,CoinGecko-Python
1748894648,BTC,104387.15494992636,104387.15494992636,104387.15494992636,104387.15494992636,25139746966.78041,104387.15494992636,CoinGecko-Python
1748898059,BTC,104831.51922590255,104831.51922590255,104831.51922590255,104831.51922590255,25329359164.045433,104831.51922590255,CoinGecko-Python
1748901765,BTC,104813.5722536531,104813.5722536531,104813.5722536531,104813.5722536531,25595599486.186146,104813.5722536531,CoinGecko-Python
1748905438,BTC,105689.76014869151,105689.76014869151,105689.76014869151,105689.76014869151,25815864783.1753,105689.76014869151,CoinGecko-Python
1748909026,BTC,105883.83175718882,105883.83175718882,105883.83175718882,105883.83175718882,26369691008.5916,105883.83175718882,CoinGecko-Python
1748912603,BTC,106303.2642325292,106303.2642325292,106303.2642325292,106303.2642325292,26856259659.902794,106303.2642325292,CoinGecko-Python
1748916190,BTC,106415.39805223339,106415.39805223339,106415.39805223339,106415.39805223339,27225957676.11177,106415.39805223339,CoinGecko-Python
1748919760,BTC,105912.22235567383,105912.22235567383,105912.22235567383,105912.22235567383,27643998243.71892,105912.22235567383,CoinGecko-Python
1748923408,BTC,105559.5709498075,105559.5709498075,105559.5709498075,105559.5709498075,27218488129.22646,105559.5709498075,CoinGecko-Python
1748927012,BTC,105281.7096124612,105281.7096124612,105281.7096124612,105281.7096124612,27512256022.523643,105281.7096124612,CoinGecko-Python
1748930603,BTC,105408.1550399723,105408.1550399723,105408.1550399723,105408.1550399723,28071487130.40497,105408.1550399723,CoinGecko-Python
1748934241,BTC,105376.81746448038,105376.81746448038,105376.81746448038,105376.81746448038,28133440875.217403,105376.81746448038,CoinGecko-Python
1748937744,BTC,105235.80522810307,105235.80522810307,105235.80522810307,105235.80522810307,27633093311.048042,105235.80522810307,CoinGecko-Python
1748941402,BTC,105056.7992005663,105056.7992005663,105056.7992005663,105056.7992005663,27932593433.595303,105056.7992005663,CoinGecko-Python
1748945002,BTC,105264.2351143675,105264.2351143675,105264.2351143675,105264.2351143675,26624622330.22235,105264.2351143675,CoinGecko-Python
1748948445,BTC,105320.2424303424,105320.2424303424,105320.2424303424,105320.2424303424,23457252748.705444,105320.2424303424,CoinGecko-Python
1748952232,BTC,105311.32831121249,105311.32831121249,105311.32831121249,105311.32831121249,25293604294.866627,105311.32831121249,CoinGecko-Python
1748955804,BTC,105355.58820250632,105355.58820250632,105355.58820250632,105355.58820250632,24815854810.778233,105355.58820250632,CoinGecko-Python
1748959412,BTC,105535.61997192288,105535.61997192288,105535.61997192288,105535.61997192288,24698715628.078667,105535.61997192288,CoinGecko-Python
1748963036,BTC,106136.14262079,106136.14262079,106136.14262079,106136.14262079,24942046432.85381,106136.14262079,CoinGecko-Python
1748966629,BTC,106723.28639087187,106723.28639087187,106723.28639087187,106723.28639087187,26170145731.546818,106723.28639087187,CoinGecko-Python
1748970288,BTC,106181.7181167179,106181.7181167179,106181.7181167179,106181.7181167179,26784325786.08647,106181.7181167179,CoinGecko-Python
1748973813,BTC,105959.60861064511,105959.60861064511,105959.60861064511,105959.60861064511,24242811377.85449,105959.60861064511,CoinGecko-Python
1748977705,BTC,106061.04647803256,106061.04647803256,106061.04647803256,106061.04647803256,26908170275.989506,106061.04647803256,CoinGecko-Python
1748981010,BTC,106277.44088744238,106277.44088744238,106277.44088744238,106277.44088744238,27145566384.598278,106277.44088744238,CoinGecko-Python
1748984640,BTC,105835.64102101928,105835.64102101928,105835.64102101928,105835.64102101928,27290656082.363388,105835.64102101928,CoinGecko-Python
1748988233,BTC,105547.55081894307,105547.55081894307,105547.55081894307,105547.55081894307,27217071370.405235,105547.55081894307,CoinGecko-Python
1748991703,BTC,105861.43112119468,105861.43112119468,105861.43112119468,105861.43112119468,26282823034.553883,105861.43112119468,CoinGecko-Python
1748995450,BTC,105430.86066799659,105430.86066799659,105430.86066799659,105430.86066799659,25728727074.632504,105430.86066799659,CoinGecko-Python
1748999020,BTC,105410.06700957082,105410.06700957082,105410.06700957082,105410.06700957082,25628997991.222458,105410.06700957082,CoinGecko-Python
1749002468,BTC,105613.321033883,105613.321033883,105613.321033883,105613.321033883,25262422286.52763,105613.321033883,CoinGecko-Python
1749006261,BTC,105577.08330468582,105577.08330468582,105577.08330468582,105577.08330468582,24838556482.794006,105577.08330468582,CoinGecko-Python
1749009769,BTC,105640.83579860737,105640.83579860737,105640.83579860737,105640.83579860737,22520532645.51715,105640.83579860737,CoinGecko-Python
1749013403,BTC,105481.7041495444,105481.7041495444,105481.7041495444,105481.7041495444,24049154053.375576,105481.7041495444,CoinGecko-Python
1749017006,BTC,105447.5957079321,105447.5957079321,105447.5957079321,105447.5957079321,24758321021.22059,105447.5957079321,CoinGecko-Python
1749020628,BTC,105392.25055909126,105392.25055909126,105392.25055909126,105392.25055909126,24950408208.82043,105392.25055909126,CoinGecko-Python
1749024093,BTC,105407.10634156673,105407.10634156673,105407.10634156673,105407.10634156673,24727368073.75544,105407.10634156673,CoinGecko-Python
1749027829,BTC,105513.53836423514,105513.53836423514,105513.53836423514,105513.53836423514,24629670035.60082,105513.53836423514,CoinGecko-Python
1749031393,BTC,105760.43175456114,105760.43175456114,105760.43175456114,105760.43175456114,25431359764.781746,105760.43175456114,CoinGecko-Python
1749035002,BTC,105743.91929315783,105743.91929315783,105743.91929315783,105743.91929315783,25711357584.815033,105743.91929315783,CoinGecko-Python
1749038603,BTC,105281.38636030082,105281.38636030082,105281.38636030082,105281.38636030082,25057114312.524685,105281.38636030082,CoinGecko-Python
1749042218,BTC,105024.79619693328,105024.79619693328,105024.79619693328,105024.79619693328,28445006263.638466,105024.79619693328,CoinGecko-Python
1749045825,BTC,104956.67962695676,104956.67962695676,104956.67962695676,104956.67962695676,28455188892.538795,104956.67962695676,CoinGecko-Python
1749049414,BTC,104892.18949513155,104892.18949513155,104892.18949513155,104892.18949513155,28405617117.71668,104892.18949513155,CoinGecko-Python
1749053045,BTC,105446.22839142571,105446.22839142571,105446.22839142571,105446.22839142571,25398631488.773777,105446.22839142571,CoinGecko-Python
1749056624,BTC,105465.20103829549,105465.20103829549,105465.20103829549,105465.20103829549,27326872770.12449,105465.20103829549,CoinGecko-Python
1749060063,BTC,105130.27736663017,105130.27736663017,105130.27736663017,105130.27736663017,26950250803.258404,105130.27736663017,CoinGecko-Python
1749063824,BTC,105081.49665184232,105081.49665184232,105081.49665184232,105081.49665184232,26796255267.125767,105081.49665184232,CoinGecko-Python
1749067402,BTC,105046.66272948279,105046.66272948279,105046.66272948279,105046.66272948279,26262059083.34572,105046.66272948279,CoinGecko-Python
1749071030,BTC,104713.93690550917,104713.93690550917,104713.93690550917,104713.93690550917,26325980718.08258,104713.93690550917,CoinGecko-Python
1749074482,BTC,104988.53940657886,104988.53940657886,104988.53940657886,104988.53940657886,26245600461.241364,104988.53940657886,CoinGecko-Python
1749078208,BTC,104893.31963210164,104893.31963210164,104893.31963210164,104893.31963210164,26017731234.623657,104893.31963210164,CoinGecko-Python
1749081846,BTC,104803.00653561577,104803.00653561577,104803.00653561577,104803.00653561577,25734349492.796528,104803.00653561577,CoinGecko-Python
1749085434,BTC,104969.96988276378,104969.96988276378,104969.96988276378,104969.96988276378,25555939504.54898,104969.96988276378,CoinGecko-Python
1749089030,BTC,104845.46369945056,104845.46369945056,104845.46369945056,104845.46369945056,25256772974.135075,104845.46369945056,CoinGecko-Python
1749092631,BTC,105155.14023932912,105155.14023932912,105155.14023932912,105155.14023932912,25360869944.873695,105155.14023932912,CoinGecko-Python
1749096868,BTC,105041.31459778977,105041.31459778977,105041.31459778977,105041.31459778977,25283287004.481503,105041.31459778977,CoinGecko-Python
1749099788,BTC,105205.79476428934,105205.79476428934,105205.79476428934,105205.79476428934,24759936487.7468,105205.79476428934,CoinGecko-Python
1749103416,BTC,104712.53512436998,104712.53512436998,104712.53512436998,104712.53512436998,24599582098.226505,104712.53512436998,CoinGecko-Python
1749107039,BTC,104523.62839526946,104523.62839526946,104523.62839526946,104523.62839526946,24557882885.186676,104523.62839526946,CoinGecko-Python
1749110541,BTC,104539.26508580917,104539.26508580917,104539.26508580917,104539.26508580917,24829730511.23654,104539.26508580917,CoinGecko-Python
1749114236,BTC,104655.89818941445,104655.89818941445,104655.89818941445,104655.89818941445,24831623677.015396,104655.89818941445,CoinGecko-Python
1749117805,BTC,104891.01615811103,104891.01615811103,104891.01615811103,104891.01615811103,24255923944.703968,104891.01615811103,CoinGecko-Python
1749121301,BTC,104674.14217198468,104674.14217198468,104674.14217198468,104674.14217198468,24182109849.450726,104674.14217198468,CoinGecko-Python
1749125018,BTC,104850.2493595431,104850.2493595431,104850.2493595431,104850.2493595431,21989779875.640934,104850.2493595431,CoinGecko-Python
1749128424,BTC,105677.91848447545,105677.91848447545,105677.91848447545,105677.91848447545,21955577767.868656,105677.91848447545,CoinGecko-Python
1749132226,BTC,104889.52753735597,104889.52753735597,104889.52753735597,104889.52753735597,23561150767.60385,104889.52753735597,CoinGecko-Python
1749135828,BTC,104536.3237933925,104536.3237933925,104536.3237933925,104536.3237933925,21767963279.645916,104536.3237933925,CoinGecko-Python
1749139430,BTC,104683.41826234531,104683.41826234531,104683.41826234531,104683.41826234531,23683509367.610134,104683.41826234531,CoinGecko-Python
1749143013,BTC,103670.3463119395,103670.3463119395,103670.3463119395,103670.3463119395,24905370588.706047,103670.3463119395,CoinGecko-Python
1749146634,BTC,103369.38946279231,103369.38946279231,103369.38946279231,103369.38946279231,26124036321.828125,103369.38946279231,CoinGecko-Python
1749150220,BTC,103019.09520471051,103019.09520471051,103019.09520471051,103019.09520471051,27868479197.284184,103019.09520471051,CoinGecko-Python
1749153835,BTC,102237.4351484742,102237.4351484742,102237.4351484742,102237.4351484742,30907179007.910103,102237.4351484742,CoinGecko-Python
1749157424,BTC,100983.60135527559,100983.60135527559,100983.60135527559,100983.60135527559,34312269058.701477,100983.60135527559,CoinGecko-Python
1749161018,BTC,101404.92497261042,101404.92497261042,101404.92497261042,101404.92497261042,37413073904.94432,101404.92497261042,CoinGecko-Python
1749164633,BTC,101578.2036315807,101578.2036315807,101578.2036315807,101578.2036315807,38747330608.35644,101578.2036315807,CoinGecko-Python
1749168217,BTC,101597.8403831928,101597.8403831928,101597.8403831928,101597.8403831928,39656044986.75208,101597.8403831928,CoinGecko-Python
1749171805,BTC,101803.78708476748,101803.78708476748,101803.78708476748,101803.78708476748,40561246507.72127,101803.78708476748,CoinGecko-Python
1749175414,BTC,101888.07537069664,101888.07537069664,101888.07537069664,101888.07537069664,41076092609.502266,101888.07537069664,CoinGecko-Python
1749179008,BTC,101939.83225404494,101939.83225404494,101939.83225404494,101939.83225404494,41503293790.335266,101939.83225404494,CoinGecko-Python
1749182631,BTC,102506.29434569468,102506.29434569468,102506.29434569468,102506.29434569468,38797158779.565956,102506.29434569468,CoinGecko-Python
1749186205,BTC,102768.22736413717,102768.22736413717,102768.22736413717,102768.22736413717,39528251795.02669,102768.22736413717,CoinGecko-Python
1749189819,BTC,102910.60619731266,102910.60619731266,102910.60619731266,102910.60619731266,42987380606.8265,102910.60619731266,CoinGecko-Python
1749193416,BTC,103190.05782068217,103190.05782068217,103190.05782068217,103190.05782068217,43224015256.293976,103190.05782068217,CoinGecko-Python
1749197011,BTC,103193.03599234115,103193.03599234115,103193.03599234115,103193.03599234115,43677498123.13462,103193.03599234115,CoinGecko-Python
1749200618,BTC,103565.41714829578,103565.41714829578,103565.41714829578,103565.41714829578,44218587293.201416,103565.41714829578,CoinGecko-Python
1749204202,BTC,103676.230888142,103676.230888142,103676.230888142,103676.230888142,44530124545.492584,103676.230888142,CoinGecko-Python
1749207824,BTC,103695.69127704465,103695.69127704465,103695.69127704465,103695.69127704465,44806938127.18324,103695.69127704465,CoinGecko-Python
1749211428,BTC,104004.36320058013,104004.36320058013,104004.36320058013,104004.36320058013,45622989585.658226,104004.36320058013,CoinGecko-Python
1749215028,BTC,103912.68290846425,103912.68290846425,103912.68290846425,103912.68290846425,45991318394.20554,103912.68290846425,CoinGecko-Python
1749218625,BTC,104271.9983989326,104271.9983989326,104271.9983989326,104271.9983989326,45971385168.50351,104271.9983989326,CoinGecko-Python
1749222224,BTC,104761.48797964276,104761.48797964276,104761.48797964276,104761.48797964276,44451634013.759605,104761.48797964276,CoinGecko-Python
1749225843,BTC,105066.03741127625,105066.03741127625,105066.03741127625,105066.03741127625,45244325490.28844,105066.03741127625,CoinGecko-Python
1749229444,BTC,104983.6936615671,104983.6936615671,104983.6936615671,104983.6936615671,44729539451.22555,104983.6936615671,CoinGecko-Python
1749233027,BTC,104796.37355480397,104796.37355480397,104796.37355480397,104796.37355480397,44318083303.409615,104796.37355480397,CoinGecko-Python
1749236625,BTC,104600.5831454065,104600.5831454065,104600.5831454065,104600.5831454065,42441073586.11252,104600.5831454065,CoinGecko-Python
1749240224,BTC,104262.10724250386,104262.10724250386,104262.10724250386,104262.10724250386,39781462758.07382,104262.10724250386,CoinGecko-Python
1749243636,BTC,104497.49450494738,104497.49450494738,104497.49450494738,104497.49450494738,35970221898.463486,104497.49450494738,CoinGecko-Python
1749157237,BTC,100983.60135527559,100983.60135527559,100983.60135527559,100983.60135527559,34312269058.701477,100983.60135527559,CoinGecko-Python
1749157558,BTC,100937.45405526513,100937.45405526513,100937.45405526513,100937.45405526513,34421769765.1685,100937.45405526513,CoinGecko-Python
1749157888,BTC,100893.55042398474,100893.55042398474,100893.55042398474,100893.55042398474,34392475175.41932,100893.55042398474,CoinGecko-Python
1749158186,BTC,100783.28800282151,100783.28800282151,100783.28800282151,100783.28800282151,34860739384.87908,100783.28800282151,CoinGecko-Python
1749158417,BTC,100808.63096191343,100808.63096191343,100808.63096191343,100808.63096191343,35024306558.28444,100808.63096191343,CoinGecko-Python
1749158722,BTC,100918.1565769466,100918.1565769466,100918.1565769466,100918.1565769466,35358215268.47569,100918.1565769466,CoinGecko-Python
1749159051,BTC,100948.15853075456,100948.15853075456,100948.15853075456,100948.15853075456,35747008861.69932,100948.15853075456,CoinGecko-Python
1749159308,BTC,101070.18359197218,101070.18359197218,101070.18359197218,101070.18359197218,36043753176.22336,101070.18359197218,CoinGecko-Python
1749159598,BTC,101198.09997209194,101198.09997209194,101198.09997209194,101198.09997209194,36698552262.73332,101198.09997209194,CoinGecko-Python
1749159953,BTC,101381.7244071743,101381.7244071743,101381.7244071743,101381.7244071743,37019229546.25887,101381.7244071743,CoinGecko-Python
1749160213,BTC,101332.17031623724,101332.17031623724,101332.17031623724,101332.17031623724,37171800338.434,101332.17031623724,CoinGecko-Python
1749160538,BTC,101352.25704662778,101352.25704662778,101352.25704662778,101352.25704662778,37286710555.40857,101352.25704662778,CoinGecko-Python
1749160862,BTC,101404.92497261042,101404.92497261042,101404.92497261042,101404.92497261042,37413073904.94432,101404.92497261042,CoinGecko-Python
1749161173,BTC,101333.34906470939,101333.34906470939,101333.34906470939,101333.34906470939,37562711985.25424,101333.34906470939,CoinGecko-Python
1749161483,BTC,101303.79863205281,101303.79863205281,101303.79863205281,101303.79863205281,38036824026.00091,101303.79863205281,CoinGecko-Python
1749161783,BTC,101246.9894263371,101246.9894263371,101246.9894263371,101246.9894263371,38186338660.1678,101246.9894263371,CoinGecko-Python
1749162107,BTC,101250.50991140775,101250.50991140775,101250.50991140775,101250.50991140775,38154847970.436844,101250.50991140775,CoinGecko-Python
1749162320,BTC,101266.33700123419,101266.33700123419,101266.33700123419,101266.33700123419,38195125031.61015,101266.33700123419,CoinGecko-Python
1749162627,BTC,101301.33184830217,101301.33184830217,101301.33184830217,101301.33184830217,38170303687.16233,101301.33184830217,CoinGecko-Python
1749162992,BTC,101411.07097845408,101411.07097845408,101411.07097845408,101411.07097845408,38413239161.836685,101411.07097845408,CoinGecko-Python
1749163264,BTC,101452.6349769666,101452.6349769666,101452.6349769666,101452.6349769666,38496659856.58353,101452.6349769666,CoinGecko-Python
1749163528,BTC,101516.74890202226,101516.74890202226,101516.74890202226,101516.74890202226,38551476586.23484,101516.74890202226,CoinGecko-Python
1749163854,BTC,101592.08556551089,101592.08556551089,101592.08556551089,101592.08556551089,38671280578.30871,101592.08556551089,CoinGecko-Python
1749164129,BTC,101594.24443719217,101594.24443719217,101594.24443719217,101594.24443719217,38719053900.22794,101594.24443719217,CoinGecko-Python
1749164466,BTC,101578.2036315807,101578.2036315807,101578.2036315807,101578.2036315807,38747330608.35644,101578.2036315807,CoinGecko-Python
1749164764,BTC,101614.97102696082,101614.97102696082,101614.97102696082,101614.97102696082,38798219152.32094,101614.97102696082,CoinGecko-Python
1749165070,BTC,101647.57000341752,101647.57000341752,101647.57000341752,101647.57000341752,38898995621.6611,101647.57000341752,CoinGecko-Python
1749165379,BTC,101674.24693408703,101674.24693408703,101674.24693408703,101674.24693408703,38990466200.33365,101674.24693408703,CoinGecko-Python
1749165688,BTC,101651.84548064876,101651.84548064876,101651.84548064876,101651.84548064876,39053495119.63291,101651.84548064876,CoinGecko-Python
1749165991,BTC,101701.17891472712,101701.17891472712,101701.17891472712,101701.17891472712,39340854923.77148,101701.17891472712,CoinGecko-Python
1749166303,BTC,101746.01033549578,101746.01033549578,101746.01033549578,101746.01033549578,39457306254.2925,101746.01033549578,CoinGecko-Python
1749166553,BTC,101721.9895805404,101721.9895805404,101721.9895805404,101721.9895805404,39379597842.50979,101721.9895805404,CoinGecko-Python
1749166838,BTC,101700.263748496,101700.263748496,101700.263748496,101700.263748496,39428667252.795784,101700.263748496,CoinGecko-Python
1749167201,BTC,101655.40804347105,101655.40804347105,101655.40804347105,101655.40804347105,39586920568.24959,101655.40804347105,CoinGecko-Python
1749167422,BTC,101662.28807434156,101662.28807434156,101662.28807434156,101662.28807434156,39640914885.77592,101662.28807434156,CoinGecko-Python
1749167719,BTC,101650.7387545425,101650.7387545425,101650.7387545425,101650.7387545425,39711941132.0234,101650.7387545425,CoinGecko-Python
1749168051,BTC,101597.8403831928,101597.8403831928,101597.8403831928,101597.8403831928,39656044986.75208,101597.8403831928,CoinGecko-Python
1749168375,BTC,101553.38976183222,101553.38976183222,101553.38976183222,101553.38976183222,39755437555.142746,101553.38976183222,CoinGecko-Python
1749168695,BTC,101512.00791620852,101512.00791620852,101512.00791620852,101512.00791620852,39911774921.74312,101512.00791620852,CoinGecko-Python
